"CLASS","NAME","DATE","Gl","Gb"
"PSR","J1843-0806","2004","24.806","-1.934"
"PSR","J1717+03","2016","24.784","22.203"
"PSR","J1828-0611","2004","24.78","2.279"
"PSR","J1820-0509","2006","24.777","4.516"
"PSR","J1855-0941","2001","24.722","-5.241"
"PSR","J1902-1036","2012","24.716","-7.291"
"PSR","J1840-0753","2013","24.698","-1.242"
"PSR","J1845-0826","2006","24.693","-2.441"
"PSR","J1840-0809","2004","24.441","-1.308"
"PSR","J1840-0815","2004","24.314","-1.283"
"PSR","J1834-0731","2004","24.288","0.366"
"PSR","J1857-1027","2001","24.275","-6.063"
"PSR","J1834-0742","2004","24.151","0.223"
"PSR","J1840-0840","2006","24.01","-1.616"
"PSR","J1837-0822","2012","23.918","-0.772"
"PSR","J1814-0521","2010","23.905","5.73"
"PSR","J1745-0129","2001","23.838","14.025"
"PSR","J1842-0905","2003","23.81","-2.136"
"PSR","J1834-0812","2011","23.709","0.001"
"PSR","J1829-0734","2003","23.647","1.478"
"PSR","B1758-03","1985","23.596","9.257"
"PSR","J1839-0905","2004","23.533","-1.591"
"PSR","J1453+1902","2007","23.395","60.812"
"PSR","B1830-08","1986","23.386","0.063"
"PSR","J1835-0847","2019","23.331","-0.548"
"PSR","J1904-1224","1998","23.291","-8.49"
"PSR","B1829-08","1986","23.272","0.298"
"PSR","J1831-0823","2004","23.211","0.548"
"PSR","J1827-0750","2006","23.176","1.803"
"PSR","J1832-0836","2013","23.109","0.257"
"PSR","J1814-0618","2006","23.101","5.233"
"PSR","B1726-00","1985","23.029","18.287"
"PSR","J1720+00","2016","22.791","20.349"
"PSR","J1834-09","2015","22.789","-0.505"
"PSR","J1835-0924","2002","22.767","-0.804"
"PSR","J1835-09242","2015","22.739","-0.744"
"PSR","J1835-0928","2015","22.684","-0.774"
"PSR","J1726-00","2013","22.638","18.71"
"PSR","J1835-0944","2006","22.486","-0.989"
"PSR","J1835-0946","2006","22.451","-0.999"
"PSR","J1802-0523","2012","22.425","8.398"
"PSR","J2012-2029","2013","22.41","-26.701"
"PSR","B1941-17","1978","22.314","-19.426"
"PSR","J1845-1114","2006","22.276","-3.855"
"PSR","J1708+02","2019","22.265","23.582"
"PSR","B1834-10","1978","22.263","-1.415"
"PSR","J1817-0743","2006","22.211","3.876"
"PSR","J1925-16","2011","22.13","-14.537"
"PSR","J1843-1113","2004","22.055","-3.397"
"PSR","J1848-1150","2006","22.009","-4.658"
"PSR","J1805-0619","2001","21.99","7.225"
"PSR","J1835-1020","2002","21.98","-1.302"
"PSR","B1732-02","1985","21.904","15.928"
"PSR","J1831-0952","2006","21.897","-0.128"
"PSR","J1816-0755","2006","21.867","4.092"
"PSR","J1838-1046","2002","21.862","-2.049"
"PSR","J1822-0848","2004","21.828","2.262"
"PSR","J1827-0934","2002","21.724","0.841"
"PSR","B1740-03","1978","21.649","13.4"
"PSR","B1829-10","1986","21.587","-0.597"
"PSR","J1735-0243","2013","21.564","15.448"
"PSR","J1840-1122","2004","21.559","-2.745"
"PSR","J1947-18","2019","21.541","-20.617"
"PSR","J1822-0907","2004","21.53","2.161"
"PSR","J1833-1034","2005","21.501","-0.885"
"PSR","B1822-09","1972","21.449","1.324"
"PSR","J1829-1011","2015","21.329","0.262"
"PSR","J1828-1007","2004","21.324","0.424"
"PSR","B1824-10","1986","21.286","0.798"
"PSR","J1809-0743","2001","21.247","5.675"
"PSR","J1833-1055","2002","21.231","-1.14"
"PSR","J1848-1243","2006","21.224","-5.081"
"PSR","J1835-1106","1996","21.222","-1.512"
"PSR","J1836-11","2015","21.153","-1.768"
"PSR","J1830-10","2015","21.036","-0.169"
"PSR","J1840-1207","2006","20.94","-3.197"
"PSR","J1819-0925","2004","20.935","2.633"
"PSR","B1828-11","1987","20.812","-0.478"
"PSR","B1802-07","1993","20.792","6.773"
"PSR","J2154-2812","2018","20.728","-50.984"
"PSR","J1907-1532","2012","20.7","-10.413"
"PSR","J1808-0813","1996","20.634","5.75"
"PSR","B1612+07","1978","20.633","38.163"
"PSR","J1828-1057","2004","20.587","0.025"
"PSR","J1828-1101","2002","20.495","0.042"
"PSR","B1851-14","1978","20.456","-7.209"
"PSR","J1855-1436","2016","20.359","-7.57"
"PSR","J1839-1238","2006","20.347","-3.18"
"PSR","J1819-1008","2004","20.287","2.337"
"PSR","J1834-1202","2004","20.287","-1.743"
"PSR","J1830-1135","2002","20.193","-0.59"
"PSR","B1718-02","1978","20.134","18.936"
"PSR","B1804-08","1978","20.061","5.587"
"PSR","J1825-1108","2015","20.047","0.641"
"PSR","J1837-1243","2002","19.983","-2.662"
"PSR","J1930-1852","2015","19.976","-16.873"
"PSR","J1848-1414","1996","19.903","-5.835"
"PSR","J1845-1351","2006","19.86","-4.918"
"PSR","B1534+12","1991","19.848","48.341"
"PSR","B1821-11","1986","19.809","0.741"
"PSR","B1823-11","1986","19.8","0.293"
"PSR","B1820-11","1986","19.767","0.946"
"PSR","J1831-1223","2002","19.618","-1.217"
"PSR","J1904-1629","2012","19.59","-10.332"
"PSR","J1823-1126","2004","19.568","0.935"
"PSR","J1836-1324","2006","19.348","-2.91"
"PSR","J1656+00","2016","19.336","25.51"
"PSR","J1819-1114","2013","19.291","1.857"
"PSR","J1841-1404","2006","19.277","-4.227"
"PSR","J1824-1159","2002","19.253","0.324"
"PSR","J1801-0857D","2011","19.237","6.746"
"PSR","J1801-0857B","2011","19.225","6.762"
"PSR","J1801-0857A","2011","19.225","6.762"
"PSR","J1801-0857C","2011","19.225","6.762"
"PSR","J1818-1116","2004","19.144","2.068"
"PSR","J1819-1131","2004","19.101","1.619"
"PSR","J1854-1557","2011","19.018","-7.95"
"PSR","J1840-1419","2010","18.944","-4.119"
"PSR","J1808-1020","2006","18.828","4.6"
"PSR","J1830-1313","2009","18.824","-1.49"
"PSR","J1843-1448","2004","18.782","-4.871"
"PSR","J1831-1329","2002","18.716","-1.884"
"PSR","J1811-1049","2013","18.712","3.83"
"PSR","J1843-1507","2006","18.559","-5.129"
"PSR","J1826-1256","2009","18.556","-0.377"
"PSR","J1755-0903","2012","18.324","8.15"
"PSR","J1828-1336","2002","18.254","-1.243"
"PSR","J1822-1252","2004","18.218","0.394"
"PSR","J1901-1740","2001","18.138","-10.071"
"PSR","B1823-13","1986","18.001","-0.691"
"PSR","J1831-1423","2004","17.87","-2.201"
"PSR","J1830-1414","2006","17.839","-1.813"
"PSR","B1541+09","1969","17.811","45.775"
"PSR","J1824-1350","2015","17.614","-0.515"
"PSR","J1759-1029","2012","17.596","6.504"
"PSR","J1819-1318","2006","17.497","0.829"
"PSR","J1823-1347","2002","17.488","-0.189"
"PSR","J1826-1419","2006","17.398","-1.142"
"PSR","B1732-07","1976","17.271","13.284"
"PSR","B1820-14","1986","17.252","-0.176"
"PSR","J1813-1246","2009","17.244","2.445"
"PSR","B1817-13","1986","17.161","0.483"
"PSR","J1824-1423","2002","17.146","-0.796"
"PSR","B1804-12","1985","17.142","4.417"
"PSR","J1835-1548","2006","17.094","-3.784"
"PSR","J1827-1446","2017","17.077","-1.503"
"PSR","B1738-08","1978","16.955","11.304"
"PSR","J1737-0811","2013","16.933","12.318"
"PSR","J1821-1419","2004","16.815","-0.043"
"PSR","B1822-14","1986","16.805","-1.001"
"PSR","J1819-1408","2002","16.797","0.394"
"PSR","J1400+21","2018","16.752","73.332"
"PSR","J1821-1432","2009","16.628","-0.168"
"PSR","J1824-1500","2004","16.512","-0.934"
"PSR","B1815-14","1986","16.405","0.61"
"PSR","J1745-0952","2001","16.371","9.895"
"PSR","J1826-1526","2002","16.358","-1.553"
"PSR","J1747-1030","2012","16.174","8.983"
"PSR","J1823-1526","2004","16.033","-0.948"
"PSR","J1818-1448","2013","16.031","0.39"
"PSR","J1819-1458","2006","16.02","0.081"
"PSR","J1819-1510","2002","15.876","-0.086"
"PSR","J1725-0732","2006","15.866","15.324"
"PSR","J1940-2403","1998","15.848","-21.007"
"PSR","B2152-31","1978","15.845","-51.577"
"PSR","J1816-1446","2004","15.836","0.828"
"PSR","J1834-1710","2003","15.768","-4.206"
"PSR","J1705-04","2015","15.709","21.105"
"PSR","J1820-1529","2004","15.678","-0.406"
"PSR","J1817-1511","2004","15.595","0.391"
"PSR","J1818-1519","2002","15.55","0.192"
"PSR","J1809-1429","2002","15.306","2.393"
"PSR","J1810-1441","2004","15.272","2.035"
"PSR","J1818-1541","2002","15.27","-0.063"
"PSR","B1946-25","1978","15.26","-23.38"
"PSR","J1822-1617","2004","15.194","-1.189"
"PSR","J1818-1556","2009","15.087","-0.227"
"PSR","J1837-1837","2001","14.807","-5.498"
"PSR","J1744-1134","1997","14.794","9.18"
"PSR","B1845-19","1978","14.772","-8.254"
"PSR","J1838-1849","2013","14.686","-5.734"
"PSR","J1753-12","2010","14.608","6.703"
"PSR","B1826-17","1972","14.604","-3.418"
"PSR","J1801-1417","2004","14.546","4.162"
"PSR","J1808-1517","2013","14.472","2.239"
"PSR","J1805-1504","2006","14.246","3.093"
"PSR","J1834-1855","2006","14.189","-4.977"
"PSR","J1819-17","2015","14.146","-0.904"
"PSR","B1642-03","1969","14.114","26.062"
"PSR","B1745-12","1978","14.016","7.656"
"PSR","J1819-1717","2009","13.991","-1.048"
"PSR","B1937-26","1978","13.901","-21.824"
"PSR","J1814-1649","2002","13.82","0.245"
"PSR","J1823-1807","2002","13.636","-2.164"
"PSR","J1858-2216","2016","13.581","-11.393"
"PSR","B1813-17","1992","13.433","-0.424"
"PSR","J1757-1500","2012","13.367","4.785"
"PSR","J1817-1742","2017","13.337","-0.703"
"PSR","J1806-1618","2004","13.323","2.213"
"PSR","J1956-28","2015","13.222","-25.591"
"PSR","B1817-18","1992","13.202","-1.72"
"PSR","J1815-1738","2004","13.179","-0.272"
"PSR","B1809-173","1986","13.109","0.538"
"PSR","J1811-1717","2015","13.041","0.686"
"PSR","J1814-1744","2000","13.021","-0.215"
"PSR","J1803-1616","2004","13.02","2.827"
"PSR","B1809-176","1987","12.904","0.387"
"PSR","J1811-1736","2000","12.821","0.435"
"PSR","J1813-1749","2009","12.816","-0.02"
"PSR","J1739-1313","2001","12.794","9.297"
"PSR","B1740-13","1985","12.699","8.205"
"PSR","J1808-1726","2006","12.599","1.188"
"PSR","B1821-19","1978","12.279","-3.106"
"PSR","J1757-16","2004","12.151","4.034"
"PSR","J1810-1820","2002","12.064","0.289"
"PSR","J1811-1835","2002","11.909","0.049"
"PSR","J1815-1910","2002","11.81","-0.963"
"PSR","J1817-1938","2012","11.623","-1.617"
"PSR","J1802-1745","2002","11.573","2.377"
"PSR","J1755-1650","2006","11.527","4.291"
"PSR","J1812-1910","2004","11.522","-0.456"
"PSR","J1714-1054","2009","11.487","15.777"
"PSR","J1809-1850","2004","11.473","0.316"
"PSR","J1759-1736","2006","11.378","3.028"
"PSR","J1828-2119","2006","11.358","-4.734"
"PSR","J1811-1925","1997","11.181","-0.348"
"PSR","B1943-29","1978","11.108","-24.121"
"PSR","J1809-1917","2002","11.094","0.08"
"PSR","J2124-3358","1997","10.925","-45.438"
"PSR","J1744-1610","2001","10.773","6.885"
"PSR","J1803-1857","2002","10.73","1.428"
"PSR","B1604-00","1970","10.715","35.466"
"PSR","J1622-0315","2016","10.708","30.676"
"PSR","J1806-1920","2002","10.641","0.802"
"PSR","J1810-2005","2001","10.545","-0.563"
"PSR","J1555+01","2018","10.448","38.73"
"PSR","J1611-01","2015","10.447","34.161"
"PSR","J1801-1855","2002","10.447","1.978"
"PSR","J1809-2004","2002","10.363","-0.202"
"PSR","B1857-26","1970","10.342","-13.451"
"PSR","J1803-1920","2004","10.334","1.338"
"PSR","J1801-1909","2002","10.295","1.781"
"PSR","J1759-1903","2004","10.142","2.26"
"PSR","J1757-1854","2018","9.966","2.877"
"PSR","J1836-2354B","2011","9.89","-7.554"
"PSR","J1836-2354A","2011","9.886","-7.561"
"PSR","J1812-2102","2002","9.859","-1.303"
"PSR","J1813-2113","2002","9.853","-1.656"
"PSR","J1824-2233","2006","9.822","-4.435"
"PSR","J2108-3429","1998","9.698","-42.163"
"PSR","J1759-1940","2002","9.634","1.901"
"PSR","J1758-1931","2004","9.544","2.353"
"PSR","J1805-2032","2002","9.53","0.313"
"PSR","J1852-2610","1996","9.458","-11.918"
"PSR","J1805-2037","2002","9.449","0.307"
"PSR","B1805-20","1986","9.446","-0.4"
"PSR","B1806-21","1987","9.415","-0.72"
"PSR","J1759-1956","2002","9.366","1.845"
"PSR","B1819-22","1972","9.349","-4.373"
"PSR","J1753-1914","2006","9.251","3.412"
"PSR","J1824-2328","2006","9.037","-4.922"
"PSR","J1719-1438","2011","8.858","12.838"
"PSR","J1806-2125","2002","8.843","-0.261"
"PSR","J1826-2415","2019","8.553","-5.718"
"PSR","J1813-2242","2004","8.529","-2.329"
"PSR","B1814-23","1983","8.489","-3.27"
"PSR","J1755-2025","2009","8.48","2.416"
"PSR","J1801-2115","2004","8.446","0.794"
"PSR","B1800-21","1986","8.395","0.146"
"PSR","J1802-2124","2004","8.382","0.611"
"PSR","J1800-2114","2004","8.306","1.073"
"PSR","J1916-2939","2019","8.245","-18.07"
"PSR","J1803-2149","2012","8.14","0.187"
"PSR","J1801-2154","2004","7.831","0.552"
"PSR","J1824-2452C","2008","7.798","-5.58"
"PSR","J1824-2452D","2008","7.798","-5.58"
"PSR","J1824-2452F","2008","7.798","-5.58"
"PSR","J1824-2452J","2008","7.798","-5.58"
"PSR","J1824-2452K","2008","7.798","-5.58"
"PSR","J1824-2452E","2008","7.798","-5.58"
"PSR","J1824-2452G","2008","7.798","-5.58"
"PSR","J1824-2452H","2008","7.798","-5.58"
"PSR","J1824-2452B","2008","7.798","-5.58"
"PSR","J1824-2452L","2008","7.798","-5.58"
"PSR","J1824-2452I","2008","7.798","-5.579"
"PSR","B1821-24A","1987","7.797","-5.578"
"PSR","J1748-2021D","2008","7.734","3.809"
"PSR","J1748-2021E","2008","7.731","3.802"
"PSR","J1748-2021B","2008","7.729","3.8"
"PSR","B1745-20A","1989","7.728","3.801"
"PSR","J1748-2021F","2008","7.727","3.802"
"PSR","J1804-2228","2002","7.722","-0.397"
"PSR","J1748-2021C","2008","7.721","3.804"
"PSR","J1750-2043","2006","7.591","3.331"
"PSR","B1657-13","1985","7.507","17.592"
"PSR","B1756-22","1978","7.472","0.81"
"PSR","B1709-15","1985","7.417","14.013"
"PSR","J1809-2332","2009","7.39","-1.995"
"PSR","J1758-2206","2002","7.378","0.933"
"PSR","B1717-16","1985","7.374","11.537"
"PSR","J1824-2537","2001","7.123","-5.918"
"PSR","J1811-2405","2010","7.073","-2.559"
"PSR","J1757-2223","2002","7.029","0.97"
"PSR","J1731-1847","2010","6.89","8.151"
"PSR","B1758-23","1985","6.837","-0.066"
"PSR","J1756-2225","2004","6.835","1.237"
"PSR","J1741-2019","2001","6.815","5.377"
"PSR","J1842-27","2019","6.745","-10.465"
"PSR","J1759-2302","2002","6.702","0.257"
"PSR","J1811-2439","2006","6.632","-2.954"
"PSR","J1759-2307","2002","6.593","0.275"
"PSR","J1756-2251","2004","6.499","0.948"
"PSR","J1741-2054","2009","6.422","4.907"
"PSR","J1732-1930","1998","6.417","7.563"
"PSR","J1753-2240","2009","6.299","1.663"
"PSR","B1757-23","1983","6.132","-0.118"
"PSR","J1812-2526","2006","6.013","-3.448"
"PSR","J1632-1013","2006","5.91","24.636"
"PSR","J1807-2459A","2001","5.837","-2.203"
"PSR","J1807-2459B","2003","5.836","-2.206"
"PSR","J1805-2447","2004","5.807","-1.725"
"PSR","J1759-24","2015","5.789","-0.156"
"PSR","B1706-16","1969","5.775","13.657"
"PSR","J1623-0841","2013","5.774","27.367"
"PSR","J1802-2426","2002","5.731","-0.886"
"PSR","J1643-1224","1995","5.669","21.218"
"PSR","J1652-1400","2009","5.599","18.581"
"PSR","J1745-2229","2004","5.47","3.422"
"PSR","J1813-2621","2004","5.322","-4.112"
"PSR","B1620-09","1978","5.297","27.178"
"PSR","B1754-24","1974","5.281","0.054"
"PSR","B1757-24","1985","5.254","-0.882"
"PSR","B1813-26","1969","5.219","-4.906"
"PSR","J1832-28","2001","5.142","-8.897"
"PSR","B1753-24","1986","5.027","0.044"
"PSR","J1807-2557","2010","4.987","-2.646"
"PSR","J1754-2422","2010","4.947","0.618"
"PSR","J1752-2410","2004","4.93","1.039"
"PSR","J1721-1939","2001","4.914","9.563"
"PSR","B1718-19","1993","4.857","9.738"
"PSR","J1749-2347","2004","4.828","1.967"
"PSR","J1729-2117","2015","4.496","7.222"
"PSR","J1744-2335","1998","4.463","2.937"
"PSR","J1750-2438","2002","4.291","1.185"
"PSR","B1750-24","1986","4.274","0.512"
"PSR","J1758-2540","2002","4.263","-0.807"
"PSR","J1759-2549","2002","4.261","-1.082"
"PSR","J1755-2521","2002","4.255","-0.15"
"PSR","J1756-25","2015","4.241","-0.342"
"PSR","J1755-25211","2004","4.183","-0.016"
"PSR","J1808-2701","2006","4.16","-3.357"
"PSR","J1750-2444","2004","4.136","1.255"
"PSR","J1755-2534","2004","4.047","-0.229"
"PSR","B1730-22","1973","4.029","5.749"
"PSR","J1555-0515","2013","3.973","34.969"
"PSR","J1748-2444","1990","3.955","1.564"
"PSR","J1812-2748","2010","3.949","-4.598"
"PSR","B1516+02A","1989","3.87","46.802"
"PSR","J1518+0204D","2007","3.864","46.795"
"PSR","J1518+0204E","2007","3.864","46.795"
"PSR","B1516+02B","1989","3.859","46.806"
"PSR","J1518+0204C","2007","3.856","46.797"
"PSR","J2038-3816","1998","3.855","-36.74"
"PSR","J1751-2516","2002","3.852","0.692"
"PSR","B1804-27","1978","3.843","-3.257"
"PSR","J1748-2446aj","2018","3.842","1.688"
"PSR","J1748-2446al","2018","3.841","1.709"
"PSR","J1748-2446C","2000","3.841","1.689"
"PSR","J1748-2446ak","2005","3.839","1.692"
"PSR","J1748-2446Z","2018","3.839","1.687"
"PSR","J1748-2446aa","2008","3.839","1.687"
"PSR","J1748-2446ab","2008","3.839","1.687"
"PSR","J1748-2446ac","2008","3.839","1.687"
"PSR","J1748-2446ae","2008","3.839","1.687"
"PSR","J1748-2446af","2008","3.839","1.687"
"PSR","J1748-2446ag","2008","3.839","1.687"
"PSR","J1748-2446ah","2008","3.839","1.687"
"PSR","J1748-2446ai","2008","3.839","1.687"
"PSR","J1748-2446Y","2008","3.839","1.687"
"PSR","J1748-2446ad","2006","3.839","1.687"
"PSR","J1748-2446D","2005","3.839","1.687"
"PSR","J1748-2446E","2005","3.839","1.687"
"PSR","J1748-2446F","2005","3.839","1.687"
"PSR","J1748-2446G","2005","3.839","1.687"
"PSR","J1748-2446H","2005","3.839","1.687"
"PSR","J1748-2446I","2005","3.839","1.687"
"PSR","J1748-2446J","2005","3.839","1.687"
"PSR","J1748-2446K","2005","3.839","1.687"
"PSR","J1748-2446L","2005","3.839","1.687"
"PSR","J1748-2446M","2005","3.839","1.687"
"PSR","J1748-2446N","2005","3.839","1.687"
"PSR","J1748-2446O","2005","3.839","1.687"
"PSR","J1748-2446P","2005","3.839","1.687"
"PSR","J1748-2446Q","2005","3.839","1.687"
"PSR","J1748-2446R","2005","3.839","1.687"
"PSR","J1748-2446S","2005","3.839","1.687"
"PSR","J1748-2446T","2005","3.839","1.687"
"PSR","J1748-2446U","2005","3.839","1.687"
"PSR","J1748-2446V","2005","3.839","1.687"
"PSR","J1748-2446W","2005","3.839","1.687"
"PSR","J1748-2446X","2005","3.839","1.687"
"PSR","B1744-24A","1990","3.836","1.696"
"PSR","J1755-2550","2015","3.799","-0.323"
"PSR","J1738-2330","2006","3.731","4.28"
"PSR","J1755-26","2015","3.618","-0.333"
"PSR","J1756-2619","2009","3.574","-0.891"
"PSR","J1758-2630","2002","3.555","-1.225"
"PSR","J1804-2717","1996","3.505","-2.736"
"PSR","B1800-27","1992","3.494","-2.532"
"PSR","J1750-2536","2013","3.413","0.778"
"PSR","J1743-2442","2004","3.333","2.64"
"PSR","B1700-18","1972","3.229","13.561"
"PSR","B1702-19","1978","3.189","13.026"
"PSR","J1705-1903","2019","3.148","13.042"
"PSR","J1730-2304","1995","3.137","6.023"
"PSR","J1703-18","2019","3.133","13.616"
"PSR","J1650-1654","1996","2.856","17.234"
"PSR","J1804-28","2013","2.833","-3.225"
"PSR","B1648-17","1978","2.81","16.882"
"PSR","J2144-3933","1996","2.794","-49.466"
"PSR","B1820-30B","2003","2.79","-7.917"
"PSR","J1823-3021C","1994","2.79","-7.915"
"PSR","B1820-30A","2008","2.788","-7.913"
"PSR","J1823-3021E","2008","2.788","-7.913"
"PSR","J1823-3021F","1994","2.788","-7.913"
"PSR","J1823-3021D","2012","2.787","-7.914"
"PSR","J1734-2415","2006","2.678","4.551"
"PSR","J1749-2629","2002","2.505","0.593"
"PSR","J1755-2725","2002","2.432","-1.135"
"PSR","J1825-31","2015","2.4","-8.658"
"PSR","J1757-27","2012","2.4","-1.721"
"PSR","J1736-2457","2006","2.331","3.775"
"PSR","J1739-2521","2017","2.327","3.027"
"PSR","J1740-2540","2004","2.212","2.633"
"PSR","B1820-31","1978","2.12","-8.273"
"PSR","J1932-3655","1998","2.072","-23.546"
"PSR","J1635-1511","2009","2.058","21.078"
"PSR","J1747-2647","2009","2.054","0.758"
"PSR","J1804-2858","2019","2.03","-3.551"
"PSR","J1758-2846","2006","1.556","-2.294"
"PSR","B1749-28","1968","1.54","-0.961"
"PSR","J1835-3259A","2011","1.532","-11.371"
"PSR","J1551-0658","2011","1.494","34.765"
"PSR","J1805-2948","2012","1.456","-4.217"
"PSR","B1758-29","1992","1.436","-3.249"
"PSR","J1812-3039","2012","1.431","-5.962"
"PSR","J1733-2533","2006","1.428","4.092"
"PSR","J1719-2330","2012","1.402","7.846"
"PSR","J1752-2821","2002","1.267","-0.976"
"PSR","J1759-2922","1998","1.202","-2.887"
"PSR","J1803-3002B","2008","1.025","-3.926"
"PSR","J1803-3002C","2008","1.025","-3.926"
"PSR","J1803-3002A","2005","1.025","-3.926"
"PSR","J1746-27","2015","0.971","0.494"
"PSR","J1747-2802","2002","0.971","0.121"
"PSR","J1738-2647","2004","0.94","2.544"
"PSR","J1741-2719","2006","0.907","1.604"
"PSR","J1747-2809","2009","0.869","0.076"
"PSR","J1750-28","2015","0.663","-0.737"
"PSR","J1751-2857","2005","0.646","-1.124"
"PSR","J1741-2733","2002","0.636","1.582"
"PSR","J1631-1612","2013","0.577","21.193"
"PSR","B1540-06","1978","0.566","36.608"
"PSR","J1720-2446","2012","0.443","6.986"
"PSR","J1721-2457","2001","0.387","6.751"
"PSR","J1825-33","2010","0.309","-9.697"
"PSR","J1738-2736","2015","0.272","2.081"
"PSR","J1746-2850","2009","0.134","-0.044"
"PSR","J1746-2849","2009","0.134","-0.03"
"PSR","J1746-2856","2006","0.126","-0.233"
"magnetar","J1745-2900","2013","359.944","-0.047"
"magnetar","J1714-3810","2010","348.681","0.371"
"magnetar","J1708-4008","1997","346.481","0.036"
"magnetar","J1647-4552","2006","339.546","-0.431"
"magnetar","J1635-4735","2009","336.976","-0.111"
"magnetar","J1550-5418","2007","327.237","-0.132"
"magnetar","J0100-7211","2002","301.93","-44.918"
"magnetar","J1119-6127","2000","292.151","-0.537"
"magnetar","J1050-5953","1986","288.256","-0.52"
"magnetar","J0525-6607","1979","276.087","-33.246"
"magnetar","J0501+4516","2008","161.547","1.949"
"magnetar","J0418+5732","2010","147.979","5.119"
"magnetar","J0146+6145","1994","129.384","-0.431"
"magnetar","J2301+5852","1981","109.087","-0.996"
"magnetar","J1935+2154","2014","57.247","0.819"
"magnetar","J1907+0919","1999","43.021","0.766"
"magnetar","J1846-0258","2000","29.712","-0.24"
"magnetar","J1841-0456","1997","27.387","-0.007"
"magnetar","J1833-0831","2010","23.34","0.02"
"magnetar","J1834-0845","2012","23.25","-0.341"
"magnetar","J1822-1604","2011","15.353","-1.021"
"magnetar","J1809-1943","2004","10.727","-0.158"
"magnetar","J1808-2024","1998","9.996","-0.242"
"FRB","FRB170428","2017","359","-50"
"FRB","FRB010125","2001","357","-20"
"FRB","FRB110626","2011","356","-42"
"FRB","FRB180515","2018","350","-65"
"FRB","FRB180525","2018","349","51"
"FRB","FRB181016","2018","346","23"
"FRB","FRB181112","2018","343","-48"
"FRB","FRB180212","2018","342","52"
"FRB","FRB170416","2017","338","-50"
"FRB","FRB180311","2018","337","-44"
"FRB","FRB150807","2015","334","-54"
"FRB","FRB171209","2017","332","6"
"FRB","FRB180128.0","2018","330","53"
"FRB","FRB180128.2","2018","330","-48"
"FRB","FRB170712","2017","327","-49"
"FRB","FRB130729","2013","325","55"
"FRB","FRB121002","2012","308","-26"
"FRB","FRB170827","2017","303","-52"
"FRB","FRB010724","2001","301","-42"
"FRB","FRB171003","2017","295","48"
"FRB","FRB110214","2011","291","-67"
"FRB","FRB171004","2017","282","49"
"FRB","FRB150610","2015","278","17"
"FRB","FRB180417","2018","276","76"
"FRB","FRB170707","2017","275","-52"
"FRB","FRB010312","2001","275","-33"
"FRB","FRB171216","2017","271","-49"
"FRB","FRB170107","2017","266","51"
"FRB","FRB131104","2013","261","-22"
"FRB","FRB180528","2018","259","-22"
"FRB","FRB160608","2016","254","-10"
"FRB","FRB181228","2018","253","-26"
"FRB","FRB160317","2016","246","-1"
"FRB","FRB180324","2018","242","-22"
"FRB","FRB151230","2015","239","35"
"FRB","FRB150418","2015","233","-3"
"FRB","FRB090625","2009","226","-60"
"FRB","FRB130628","2013","226","31"
"FRB","FRB180430","2018","222","-5"
"FRB","FRB160410","2016","220","27"
"FRB","FRB190116.J1249+27","2019","211","90"
"FRB","FRB171116","2017","206","-52"
"FRB","FRB180119","2018","200","-50"
"FRB","FRB171213","2017","199","-48"
"FRB","FRB141113","2014","192","0"
"FRB","FRB180810.J0646+34","2018","180","14"
"FRB","FRB121102","2012","175","0"
"FRB","FRB151018","2015","174","-2"
"FRB","FRB190907.J08+46","2019","173","32"
"FRB","FRB170606","2017","168","5"
"FRB","FRB160920","2016","168","5"
"FRB","FRB180729.J0558+56","2018","156","15"
"FRB","FRB190212.J02+20","2019","148","-39"
"FRB","FRB180725.J0613+67","2018","147","21"
"FRB","FRB181128.J0456+63","2018","147","12"
"FRB","FRB180814.J0422+73","2018","136","16"
"FRB","FRB190209.J0937+77","2019","134","35"
"FRB","FRB181030.J1054+73","2018","133","41"
"FRB","FRB140212","2014","133","-32"
"FRB","FRB151125","2015","133","-31"
"FRB","FRB180916.J0158+65","2018","130","4"
"FRB","FRB180810.J1159+83","2018","125","34"
"FRB","FRB180730.J0353+87","2018","125","25"
"FRB","FRB160206","2016","125","-21"
"FRB","FRB180908.J1232+74","2018","125","43"
"FRB","FRB181119.J12+65","2018","125","52"
"FRB","FRB180812.J0112+80","2018","123","18"
"FRB","FRB180321","2018","119","-21"
"FRB","FRB131030","2013","117","-23"
"FRB","FRB190523","2019","117","44"
"FRB","FRB141216","2014","115","-21"
"FRB","FRB121029","2012","115","-20"
"FRB","FRB180729.J1316+55","2018","115","61"
"FRB","FRB181017.J18+81","2019","113","28"
"FRB","FRB180806.J1515+75","2018","112","38"
"FRB","FRB161202","2016","109","-20"
"FRB","FRB180801.J2130+72","2018","109","15"
"FRB","FRB180814.J1554+74","2018","108","37"
"FRB","FRB190222.J2052+69","2019","105","16"
"FRB","FRB181017.J1705+68","2018","99","35"
"FRB","FRB190110.J1353+48","2019","98","66"
"FRB","FRB190604.J1435+53","2019","94","58"
"FRB","FRB190417.J1939+59","2019","92","17"
"FRB","FRB110703","2011","81","-59"
"FRB","FRB190208.J1855+46","2019","77","19"
"FRB","FRB190117.J2207+17","2019","76","-30"
"FRB","FRB180817.J1533+42","2018","68","54"
"FRB","FRB110523","2011","56","-38"
"FRB","FRB171019","2017","53","-49"
